0	1
0.01	1.0048529411764706
0.02	1.0097287303880864
0.03	1.014627468502248
0.04	1.0195492567683877
0.05	1.0244941968188173
0.06	1.0294623906695701
0.07	1.034453940721241
0.08	1.0394689497598193
0.09	1.0445075209575194
0.1	1.0495697578736058
0.11	1.0546557644552137
0.12	1.0597656450381652
0.13	1.06489950434778
0.14	1.0700574474996827
0.15	1.0752395800006027
0.16	1.0804460077491722
0.17	1.085676837036716
0.18	1.0909321745480387
0.19	1.0962121273622043
0.2	1.1015168029533127
0.21	1.1068463091912688
0.22	1.1122007543425474
0.23	1.117580247070952
0.24	1.122984896438367
0.25	1.1284148119055069
0.26	1.1338701033326548
0.27	1.1393508809804007
0.28	1.1448572555103687
0.29	1.150389337985941
0.3	1.1559472398729747
0.31	1.1615310730405124
0.32	1.1671409497614862
0.33	1.1727769827134151
0.34	1.178439284979096
0.35000000000000003	1.1841279700472875
0.36	1.1898431518133887
0.37	1.1955849445801077
0.38	1.201353463058126
0.39	1.2071488223667548
0.4	1.2129711380345842
0.41000000000000003	1.2188205260001246
0.42	1.2246971026124411
0.43	1.230600984631781
0.44	1.236532289230192
0.45	1.2424911339921345
0.46	1.248477636915085
0.47000000000000003	1.254491916410132
0.48	1.260534091302564
0.49	1.2666042808324482
0.5	1.2727026046552032
0.51	1.2788291828421612
0.52	1.2849841358811227
0.53	1.2911675846769028
0.54	1.2973796505518687
0.55	1.3036204552464679
0.56	1.3098901209197484
0.5700000000000001	1.3161887701498696
0.58	1.3225165259346032
0.59	1.3288735116918267
0.6	1.3352598512600056
0.61	1.341675668898668
0.62	1.3481210892888684
0.63	1.3545962375336424
0.64	1.3611012391584514
0.65	1.367636220111617
0.66	1.3742013067647472
0.67	1.3807966259131499
0.68	1.3874223047762382
0.6900000000000001	1.3940784709979246
0.7000000000000001	1.4007652526470042
0.71	1.407482778217529
0.72	1.414231176629169
0.73	1.4210105772275652
0.74	1.4278211097846694
0.75	1.4346629044990746
0.76	1.4415360919963331
0.77	1.4484408033292637
0.78	1.4553771699782478
0.79	1.4623453238515134
0.8	1.469345397285408
0.81	1.4763775230446592
0.8200000000000001	1.4834418343226234
0.8300000000000001	1.4905384647415232
0.84	1.4976675483526716
0.85	1.5048292196366848
0.86	1.512023613503682
0.87	1.5192508652934726
0.88	1.5265111107757319
0.89	1.5338044861501618
0.9	1.5411311280466413
0.91	1.548491173525361
0.92	1.555884760076947
0.93	1.56331202562257
0.9400000000000001	1.570773108514042
0.9500000000000001	1.5782681475338975
0.96	1.5857972818954638
0.97	1.5933606512429146
0.98	1.6009583956513118
0.99	1.6085906556266325
1.0	1.6162575721057806
1.01	1.6239592864565864
1.02	1.631695940477789
1.03	1.639467676399007
1.04	1.6472746368806912
1.05	1.6551169650140651
1.06	1.6629948043210487
1.07	1.6709082987541681
1.08	1.6788575926964489
1.09	1.6868428309612948
1.1	1.694864158792351
1.11	1.70292172186335
1.12	1.7110156662779437
1.1300000000000001	1.7191461385695186
1.1400000000000001	1.727313285700994
1.1500000000000001	1.735517255064606
1.16	1.7437581944816725
1.17	1.7520362522023434
1.18	1.7603515769053342
1.19	1.768704317697641
1.2	1.77709462411424
1.21	1.7855226461177707
1.22	1.7939885340981985
1.23	1.8024924388724637
1.24	1.8110345116841104
1.25	1.819614904202899
1.26	1.8282337685243997
1.27	1.8368912571695688
1.28	1.8455875230843073
1.29	1.854322719639
1.3	1.8630970006280372
1.31	1.871910520269317
1.32	1.8807634332037297
1.33	1.8896558944946227
1.34	1.8985880596272466
1.35	1.9075600845081824
1.36	1.9165721254647488
1.37	1.9256243392443908
1.3800000000000001	1.9347168830140482
1.3900000000000001	1.9438499143595045
1.4000000000000001	1.9530235912847156
1.41	1.9622380722111192
1.42	1.9714935159769236
1.43	1.980790081836376
1.44	1.9901279294590104
1.45	1.9995072189288756
1.46	2.0089281107437413
1.47	2.0183907658142837
1.48	2.0278953454632505
1.49	2.037442011424605
1.5	2.0470309258426465
1.51	2.0566622512711135
1.52	2.06633615067226
1.53	2.0760527874159154
1.54	2.0858123252785172
1.55	2.095614928442126
1.56	2.1054607614934167
1.57	2.1153499894226453
1.58	2.125282777622597
1.59	2.1352592918875084
1.6	2.1452796984119695
1.61	2.1553441637898
1.62	2.165452855012904
1.6300000000000001	2.175605939470104
1.6400000000000001	2.1858035849459445
1.6500000000000001	2.1960459596194806
1.6600000000000001	2.206333232063036
1.67	2.216665571240943
1.68	2.2270431465082514
1.69	2.237466127609421
1.7	2.247934684676986
1.71	2.258448988230193
1.72	2.2690092091736185
1.73	2.279615518795761
1.74	2.290268088767606
1.75	2.300967091141166
1.76	2.311712698348001
1.77	2.3225050831977057
1.78	2.333344418876376
1.79	2.3442308789450514
1.8	2.3551646373381274
1.81	2.3661458683617442
1.82	2.3771747466921513
1.83	2.3882514473740435
1.84	2.3993761458188705
1.85	2.4105490178031226
1.86	2.4217702394665883
1.87	2.4330399873105852
1.8800000000000001	2.444358438196165
1.8900000000000001	2.4557257693422905
1.9000000000000001	2.4671421583239876
1.9100000000000001	2.4786077830704674
1.92	2.490122821863223
1.93	2.5016874533340996
1.94	2.5133018564633343
1.95	2.5249662105775705
1.96	2.536680695347845
1.97	2.548445490787545
