0	1	0.5
0.01	1.0025	0.49
0.02	1.005056375	0.479975
0.03	1.0076696472070468	0.46992443624999997
0.04	1.0103403524886319	0.4598477397779295
0.05	1.0130690406135834	0.44974433625304316
0.06	1.015856275500405	0.4396136458469073
0.07	1.0187026354732611	0.4294550830919033
0.08	1.0216087135258118	0.41926805673717066
0.09	1.0245751175931122	0.40905196960191254
0.1	1.0276024708317948	0.3988062184259814
0.11	1.0306914119087656	0.38853019371766345
0.12	1.0338425952986492	0.3782232795985758
0.13	1.0370566915902297	0.3678848536455893
0.14	1.0403343878021416	0.357514286729687
0.15	1.043676387708075	0.34711094285166555
0.16	1.0470834121717685	0.3366741789745848
0.17	1.0505561994920731	0.3262033448528671
0.18	1.0540955057583823	0.31569778285794636
0.19	1.057702105216732	0.3051568278003625
0.2	1.061376790646887	0.29457980674819517
0.21	1.0651203737507424	0.2839660388417263
0.22	1.068933685552378	0.27331483510421883
0.23	1.0728175768101196	0.2626254982486951
0.24	1.0767729184409716	0.2518973224805939
0.25	1.080800601957802	0.24112959329618416
0.26	1.0849015399196693	0.23032158727660615
0.27	1.0890766663957019	0.21947257187740946
0.28	1.0933269374429526	0.20858180521345243
0.29	1.0976533315986656	0.1976485358390229
0.3	1.1020568503874124	0.18667200252303623
0.31	1.1065385188435692	0.1756514340191621
0.32	1.1110993860496254	0.16458604883072642
0.33	1.1157405256908328	0.15347505497023017
0.34	1.1204630366267223	0.14231764971332184
0.35000000000000003	1.125268043480039	0.1311130193470546
0.36	1.130156697243662	0.11986033891225421
0.37	1.1351301759061025	0.1085587719398176
0.38	1.1401896850961921	0.09720747018075657
0.39	1.1453364587476011	0.08580557332979465
0.4	1.1505717597838474	0.07435220874231864
0.41000000000000003	1.1558968808244843	0.06284649114448017
0.42	1.1613131449131833	0.051287522336235326
0.43	1.1668219062684537	0.03967439088710349
0.44	1.1724245510577713	0.028006171824418953
0.45	1.1781224981959197	0.01628192631384124
0.46	1.1839172001683778	0.004500701331882042
0.47000000000000003	1.1898101438806215	-0.007338470669801736
0.48	1.195802851534242	-0.01923657210860795
0.49	1.2018968815308193	-0.03119460062395037
0.5	1.208093829404526	-0.04321356943925857
0.51	1.2143953287844793	-0.05529450773330383
0.52	1.2208030523878954	-0.06743846102114862
0.53	1.2273187130451497	-0.07964649154502756
0.54	1.2339440647578834	-0.09191967867547907
0.55	1.240680903791353	-0.1042591193230579
0.56	1.247531069802261	-0.11666592836097142
0.5700000000000001	1.2544964470033606	-0.12914123905899402
0.58	1.261578965366183	-0.14168620352902764
0.59	1.2687806018632881	-0.15430199318268947
0.6	1.2761033817514997	-0.16698979920132234
0.61	1.2835493798976514	-0.17975083301883735
0.62	1.2911207221484267	-0.19258632681781385
0.63	1.2988195867459533	-0.2054975340392981
0.64	1.3066482057908742	-0.21848572990675763
0.65	1.3146088667546965	-0.23155221196466638
0.66	1.322703914043297	-0.24469830063221334
0.67	1.3309357506135433	-0.2579253397726463
0.68	1.3393068396450738	-0.27123469727878174
0.6900000000000001	1.3478197062693718	-0.28462776567523246
0.7000000000000001	1.3564769393583611	-0.29810596273792617
0.71	1.365281193374849	-0.31167073213150975
0.72	1.3742351902872458	-0.32532354406525826
0.73	1.3833417215510992	-0.33906589596813075
0.74	1.3926036501600938	-0.35289931318364176
0.75	1.4020239127692868	-0.3668253496852427
0.76	1.4116055218934767	-0.38084558881293556
0.77	1.4213515681837297	-0.39496164403187034
0.78	1.4312652227852338	-0.40917515971370766
0.79	1.4413497397797892	-0.42348781194156
0.8	1.4516084587163975	-0.4379013093393579
0.81	1.4620448072335794	-0.45241739392652186
0.8200000000000001	1.4726623037772095	-0.4670378419988577
0.8300000000000001	1.4834645604178414	-0.4817644650366298
0.84	1.494455285771683	-0.4965991106408082
0.85	1.505638288029575	-0.511543663498525
0.86	1.5170174780985342	-0.5266000463788207
0.87	1.5285968728606476	-0.5417702211598061
0.88	1.5403805985543204	-0.5570561898884125
0.89	1.5523728942831356	-0.5724599958739558
0.9	1.5645781156578322	-0.5879837248167872
0.91	1.577000738577178	-0.6036295059733655
0.92	1.5896453631537988	-0.6193995133591373
0.93	1.602516717791323	-0.6352959669906754
0.9400000000000001	1.6156196634195195	-0.6513211341685886
0.9500000000000001	1.6289591978944344	-0.6674773308027838
0.96	1.6425404605708926	-0.6837669227817281
0.97	1.6563687370550924	-0.7001923273874371
0.98	1.6704494641454197	-0.716756014757988
0.99	1.6847882349700243	-0.7334605093994422
1.0	1.699390804330131	-0.7503083917491424
1.01	1.7142630942585326	-0.7673022997924437
1.02	1.7294111998031947	-0.784444930735029
1.03	1.7448413950464206	-0.801739042733061
1.04	1.7605601393705803	-0.8191874566835252
1.05	1.7765740839819801	-0.836793058077231
1.06	1.7928900787050701	-0.8545587989170509
1.07	1.809515179059838	-0.8724876997041016
1.08	1.826456653635925	-0.8905828514947
1.09	1.8437219917777374	-0.9088474180310592
1.1	1.8613189115955975	-0.9272846379488365
1.11	1.8792553683188067	-0.9458978270647925
1.12	1.8975395630073637	-0.9646903807479806
1.1300000000000001	1.9161799516400102	-0.9836657763780543
1.1400000000000001	1.9351852545972603	-1.0028275758944545
1.1500000000000001	1.9545644665591189	-1.022179428440427
1.16	1.9743268668383014	-1.0417250731060184
1.17	1.9944820301709545	-1.0614683417744013
1.18	2.015039837988131	-1.081413162076111
1.19	2.0360104901926124	-1.1015635604559924
1.2	2.057404517467087	-1.1219236653579185
1.21	2.0792327941412254	-1.1424977105325893
1.22	2.101506551646785	-1.1632900384740015
