Tiempo	Número de bacterias
1.7000000000000013	19.24650972235476
1.7100000000000013	19.31979147987925
1.7200000000000013	19.393338102370507
1.7300000000000013	19.46715043915246
1.7400000000000013	19.54122934144686
1.7500000000000013	19.615575662370897
1.7600000000000013	19.69019025693472
1.7700000000000014	19.765073982038917
1.7800000000000014	19.840227696471917
1.7900000000000014	19.915652260907326
1.8000000000000014	19.99134853790118
1.8100000000000014	20.067317391889148
1.8200000000000014	20.143559689183636
1.8300000000000014	20.220076297970852
1.8400000000000014	20.29686808830778
1.8500000000000014	20.373935932119068
1.8600000000000014	20.451280703193884
1.8700000000000014	20.52890327718265
1.8800000000000014	20.606804531593742
1.8900000000000015	20.684985345790082
1.9000000000000015	20.763446600985688
1.9100000000000015	20.842189180242112
1.9200000000000015	20.92121396846483
1.9300000000000015	21.000521852399547
1.9400000000000015	21.080113720628415
1.9500000000000015	21.15999046356618
1.9600000000000015	21.240152973456265
1.9700000000000015	21.32060214436673
1.9800000000000015	21.401338872186216
1.9900000000000015	21.48236405461974
2.0000000000000013	21.563678591184466
2.010000000000001	21.645283383205363
2.020000000000001	21.727179333810792
2.0300000000000007	21.809367347928
2.0400000000000005	21.891848332278542
2.0500000000000003	21.97462319537362
2.06	22.05769284750933
2.07	22.141058200761815
2.0799999999999996	22.22472016898237
2.0899999999999994	22.308679667792404
2.099999999999999	22.392937614578372
2.109999999999999	22.477494928486582
2.1199999999999988	22.562352530417925
2.1299999999999986	22.64751134302253
2.1399999999999983	22.732972290694295
2.149999999999998	22.818736299565376
2.159999999999998	22.904804297500547
2.1699999999999977	22.991177214091483
2.1799999999999975	23.077855980650952
2.1899999999999973	23.164841530206917
2.199999999999997	23.25213479749655
2.209999999999997	23.339736718960125
2.2199999999999966	23.427648232734864
2.2299999999999964	23.515870278648634
2.239999999999996	23.604403798213607
2.249999999999996	23.69324973461977
2.259999999999996	23.782409032728378
2.2699999999999956	23.87188263906529
2.2799999999999954	23.96167150181422
2.289999999999995	24.051776570809867
2.299999999999995	24.142198797530984
2.3099999999999947	24.232939135093314
2.3199999999999945	24.323998538242435
2.3299999999999943	24.415377963346522
2.339999999999994	24.507078368388978
2.349999999999994	24.59910071296099
2.3599999999999937	24.69144595825397
2.3699999999999934	24.78411506705189
2.3799999999999932	24.87710900372353
2.389999999999993	24.970428734214593
2.399999999999993	25.064075226039748
2.4099999999999926	25.15804944827454
2.4199999999999924	25.252352371547218
2.429999999999992	25.34698496803044
2.439999999999992	25.441948211432866
2.4499999999999917	25.537243076990666
2.4599999999999915	25.632870541458896
2.4699999999999913	25.728831583102778
2.479999999999991	25.825127181688874
2.489999999999991	25.921758318476126
2.4999999999999907	26.018725976206817
2.5099999999999905	26.116031139097394
2.5199999999999902	26.213674792829202
2.52999999999999	26.311657924539077
2.53999999999999	26.409981522809854
2.5499999999999896	26.50864657766074
2.5599999999999894	26.60765408053759
2.569999999999989	26.707005024303044
2.579999999999989	26.806700403226575
2.5899999999999888	26.9067412129744
2.5999999999999885	27.00712845059928
2.6099999999999883	27.107863114530204
2.619999999999988	27.208946204561965
2.629999999999988	27.310378721844586
2.6399999999999877	27.41216166887266
2.6499999999999875	27.514296049474545
2.6599999999999873	27.61678286880146
2.669999999999987	27.719623133316443
2.679999999999987	27.822817850783178
2.6899999999999866	27.926368030254732
2.6999999999999864	28.03027468206214
2.709999999999986	28.13453881780287
2.719999999999986	28.239161450329178
2.7299999999999858	28.344143593736316
2.7399999999999856	28.44948626335064
2.7499999999999853	28.555190475717556
2.759999999999985	28.66125724858938
2.769999999999985	28.76768760091304
2.7799999999999847	28.874482552817653
2.7899999999999845	28.981643125601995
2.7999999999999843	29.089170341721804
2.809999999999984	29.197065224776996
2.819999999999984	29.305328799498703
2.8299999999999836	29.41396209173623
2.8399999999999834	29.522966128443834
2.849999999999983	29.632341937667398
2.859999999999983	29.74209054853096
2.869999999999983	29.852212991223116
2.8799999999999826	29.962710296983275
2.8899999999999824	30.0735834980878
2.899999999999982	30.184833627835985
2.909999999999982	30.296461720535927
2.9199999999999817	30.40846881149023
2.9299999999999815	30.520855936981597
2.9399999999999813	30.633624134258262
2.949999999999981	30.746774441519307
2.959999999999981	30.86030789789981
2.9699999999999807	30.974225543455876
2.9799999999999804	31.08852841914953
2.9899999999999802	31.203217566833445
2.99999999999998	31.318294029235545
3.00999999999998	31.43375884994347
3.0199999999999796	31.54961307338888
3.0299999999999794	31.66585774483163
3.039999999999979	31.7824939103438
3.049999999999979	31.899522616793565
3.0599999999999787	32.01694491182894
3.0699999999999785	32.13476184386139
3.0799999999999783	32.25297446204922
3.089999999999978	32.37158381628092
3.099999999999978	32.4905909571583
3.1099999999999777	32.609996935979474
3.1199999999999775	32.72980280472174
3.1299999999999772	32.85000961602427
3.139999999999977	32.97061842317064
3.149999999999977	33.091630280071264
3.1599999999999766	33.21304624124562
3.1699999999999764	33.33486736180437
3.179999999999976	33.457094697431295
3.189999999999976	33.57972930436509
3.1999999999999758	33.702772239381005
3.2099999999999755	33.826224559772335
3.2199999999999753	33.95008732333174
3.229999999999975	34.07436158833245
3.239999999999975	34.19904841350925
3.2499999999999747	34.32414885803939
3.2599999999999745	34.449663981523265
3.2699999999999743	34.57559484396496
3.279999999999974	34.701942505752676
3.289999999999974	34.82870802763896
3.2999999999999736	34.95589247072077
3.3099999999999734	35.083496896419405
3.319999999999973	35.21152236646027
3.329999999999973	35.33996994285248
3.3399999999999728	35.46884068786827
3.3499999999999726	35.59813566402233
3.3599999999999723	35.72785593405088
3.369999999999972	35.85800256089064
3.379999999999972	35.988576607657635
3.3899999999999717	36.11957913762581
3.3999999999999715	36.251011214205526
3.4099999999999713	36.38287390092182
3.419999999999971	36.5151682613926
3.429999999999971	36.647895359306595
3.4399999999999706	36.78105625840116
3.4499999999999704	36.914652022439924
3.45999999999997	37.04868371519031
3.46999999999997	37.183152400400786
3.47999999999997	37.31805914177807
3.4899999999999696	37.45340500296409
3.4999999999999694	37.589191047512784
3.509999999999969	37.725418338866774
3.519999999999969	37.862087940333815
3.5299999999999687	37.999200915063135
3.5399999999999685	38.13675832602156
3.5499999999999683	38.27476123596947
3.559999999999968	38.41321070743665
3.569999999999968	38.552107802697854
3.5799999999999677	38.691453583748334
3.5899999999999674	38.831249112279096
3.5999999999999672	38.97149544965201
3.609999999999967	39.112193656874794
3.619999999999967	39.25334479457577
3.6299999999999666	39.394949922978455
3.6399999999999664	39.53701010187603
3.649999999999966	39.679526390605574
3.659999999999966	39.82249984802217
3.6699999999999657	39.9659315324728
3.6799999999999655	40.10982250177011
3.6899999999999653	40.254173813165956
3.699999999999965	40.398986523324815
3.709999999999965	40.544261688297
3.7199999999999647	40.6900003634917
3.7299999999999645	40.83620360364986
3.7399999999999642	40.98287246281687
3.749999999999964	41.1300079943151
3.759999999999964	41.277611250716234
3.7699999999999636	41.42568328381345
3.7799999999999634	41.57422514459339
3.789999999999963	41.72323788320803
3.799999999999963	41.87272254894627
3.8099999999999627	42.02268019020545
3.8199999999999625	42.17311185446259
3.8299999999999623	42.32401858824555
3.839999999999962	42.475401437103955
3.849999999999962	42.62726144557994
3.8599999999999617	42.779599657178764
3.8699999999999615	42.932417114339195
3.8799999999999613	43.085714858403755
3.889999999999961	43.239493929588775
3.899999999999961	43.39375536695426
3.9099999999999606	43.5485002083736
3.9199999999999604	43.70372949050311
3.92999999999996	43.85944424875133
3.93999999999996	44.015645517248245
3.9499999999999598	44.17233432881424
3.9599999999999596	44.32951171492893
3.9699999999999593	44.487178705699804
3.979999999999959	44.64533632983068
3.989999999999959	44.80398561458996
3.9999999999999587	44.9631275857788
4.009999999999959	45.122763267698964
4.019999999999959	45.28289368312063
4.0299999999999585	45.443519853249946
4.039999999999958	45.60464279769642
4.049999999999958	45.76626353444015
4.059999999999958	45.92838307979887
4.069999999999958	46.09100244839482
4.079999999999957	46.25412265312142
4.089999999999957	46.417744705109804
4.099999999999957	46.581869613695154
4.109999999999957	46.74649838638286
4.119999999999957	46.91163202881451
4.129999999999956	47.0772715447337
4.139999999999956	47.24341793595167
4.149999999999956	47.41007220231277
4.159999999999956	47.57723534165974
4.1699999999999555	47.74490834979882
4.179999999999955	47.913092220464705
4.189999999999955	48.0817879452853
4.199999999999955	48.25099651374629
4.209999999999955	48.420718913155575
4.2199999999999545	48.59095612860753
4.229999999999954	48.76170914294704
4.239999999999954	48.93297893673341
4.249999999999954	49.10476648820412
4.259999999999954	49.277072773238324
4.269999999999953	49.449898765320285
4.279999999999953	49.62324543550256
4.289999999999953	49.79711375236905
4.299999999999953	49.971504681997864
4.3099999999999525	50.146419187924025
4.319999999999952	50.32185823110201
4.329999999999952	50.49782276986811
4.339999999999952	50.67431375990261
4.349999999999952	50.85133215419185
4.3599999999999515	51.02887890299006
4.369999999999951	51.20695495378106
4.379999999999951	51.38556125123979
4.389999999999951	51.5646987371937
4.399999999999951	51.7443683505839
4.40999999999995	51.924571027426225
4.41999999999995	52.10530770077211
4.42999999999995	52.286579300669274
4.43999999999995	52.4683867541223
4.4499999999999496	52.65073098505299
4.459999999999949	52.8336129142606
4.469999999999949	53.0170334593819
4.479999999999949	53.200993534851094
4.489999999999949	53.385494051859546
4.4999999999999485	53.57053591831537
4.509999999999948	53.75612003880288
4.519999999999948	53.942247314541824
4.529999999999948	54.12891864334656
4.539999999999948	54.31613491958497
4.549999999999947	54.50389703413728
4.559999999999947	54.692205874354755
4.569999999999947	54.881062324018146
4.579999999999947	55.07046726329609
4.589999999999947	55.26042156870329
4.599999999999946	55.4509261130586
4.609999999999946	55.64198176544288
4.619999999999946	55.83358939115679
4.629999999999946	56.02574985167842
4.6399999999999455	56.21846400462071
4.649999999999945	56.4117327036888
4.659999999999945	56.60555679863723
4.669999999999945	56.79993713522694
4.679999999999945	56.99487455518219
4.689999999999944	57.19036989614731
4.699999999999944	57.38642399164332
4.709999999999944	57.58303767102441
4.719999999999944	57.78021175943428
4.729999999999944	57.977947077762366
4.739999999999943	58.176244442599895
4.749999999999943	58.375104666195845
4.759999999999943	58.57452855641274
4.769999999999943	58.77451691668233
4.7799999999999425	58.97507054596117
4.789999999999942	59.176190238686
4.799999999999942	59.37787678472909
4.809999999999942	59.580130969353384
4.819999999999942	59.782953573167546
4.8299999999999415	59.986345372080905
4.839999999999941	60.190307137258245
4.849999999999941	60.394839635074504
4.859999999999941	60.59994362706934
4.869999999999941	60.80561986990158
4.87999999999994	61.011869115303554
4.88999999999994	61.21869211003534
4.89999999999994	61.42608959583885
4.90999999999994	61.63406230939185
4.9199999999999395	61.84261098226184
4.929999999999939	62.051736340859854
4.939999999999939	62.261439106394135
4.949999999999939	62.47171999482372
4.959999999999939	62.6825797168119
4.9699999999999385	62.8940189776796
4.979999999999938	63.10603847735867
4.989999999999938	63.31863891034505
4.999999999999938	63.531820965651846
5.009999999999938	63.74558532676234
5.019999999999937	63.95993267158287
5.029999999999937	64.17486367239567
5.039999999999937	64.39037899581155
5.049999999999937	64.60647930272255
5.0599999999999365	64.82316524825451
5.069999999999936	65.04043748171951
5.079999999999936	65.25829664656825
5.089999999999936	65.47674338034241
5.099999999999936	65.69577831462684
5.1099999999999355	65.9154020750017
5.119999999999935	66.13561528099461
5.129999999999935	66.35641854603263
5.139999999999935	66.57781247739419
5.149999999999935	66.79979767616102
5.159999999999934	67.0223747371699
5.169999999999934	67.24554424896448
5.179999999999934	67.46930679374694
5.189999999999934	67.69366294732964
5.199999999999934	67.9186132790867
5.209999999999933	68.1441583519055
5.219999999999933	68.37029872213823
5.229999999999933	68.59703493955324
5.239999999999933	68.82436754728647
5.2499999999999325	69.05229708179277
5.259999999999932	69.28082407279722
5.269999999999932	69.50994904324635
5.279999999999932	69.73967250925939
5.289999999999932	69.96999498007945
5.299999999999931	70.20091695802465
5.309999999999931	70.43243893843928
5.319999999999931	70.66456140964486
5.329999999999931	70.89728485289126
5.339999999999931	71.13060974230771
5.34999999999993	71.36453654485382
5.35999999999993	71.59906572027062
5.36999999999993	71.83419772103154
5.37999999999993	72.06993299229343
5.3899999999999295	72.30627197184747
5.399999999999929	72.54321509007019
5.409999999999929	72.78076276987443
5.419999999999929	73.01891542666029
5.429999999999929	73.25767346826606
5.4399999999999284	73.4970372949193
5.449999999999928	73.73700729918767
5.459999999999928	73.97758386593001
5.469999999999928	74.21876737224733
5.479999999999928	74.46055818743376
5.489999999999927	74.70295667292766
5.499999999999927	74.94596318226259
5.509999999999927	75.18957806101847
5.519999999999927	75.4338016467726
5.5299999999999265	75.67863426905083
5.539999999999926	75.92407624927874
5.549999999999926	76.1701279007328
5.559999999999926	76.41678952849159
5.569999999999926	76.66406142938715
5.5799999999999255	76.91194389195621
5.589999999999925	77.16043719639164
5.599999999999925	77.40954161449382
5.609999999999925	77.65925740962213
5.619999999999925	77.90958483664647
5.629999999999924	78.16052414189888
5.639999999999924	78.41207556312511
5.649999999999924	78.66423932943644
5.659999999999924	78.9170156612614
5.6699999999999235	79.17040477029765
5.679999999999923	79.42440685946391
5.689999999999923	79.67902212285199
5.699999999999923	79.93425074567885
5.709999999999923	80.19009290423884
5.7199999999999225	80.4465487658559
5.729999999999922	80.70361848883594
5.739999999999922	80.96130222241938
5.749999999999922	81.21960010673355
5.759999999999922	81.4785122727455
5.769999999999921	81.73803884221469
5.779999999999921	81.99817992764584
5.789999999999921	82.25893563224196
5.799999999999921	82.52030604985744
5.809999999999921	82.78229126495124
5.81999999999992	83.04489135254029
5.82999999999992	83.3081063781529
5.83999999999992	83.57193639778238
5.84999999999992	83.83638145784076
5.8599999999999195	84.10144159511268
5.869999999999919	84.36711683670936
5.879999999999919	84.6334072000228
5.889999999999919	84.90031269268005
5.899999999999919	85.16783331249762
5.909999999999918	85.43596904743616
5.919999999999918	85.70471987555516
5.929999999999918	85.97408576496791
5.939999999999918	86.24406667379657
5.949999999999918	86.51466255012741
5.959999999999917	86.7858733319663
5.969999999999917	87.05769894719424
5.979999999999917	87.33013931352322
5.989999999999917	87.60319433845211
5.9999999999999165	87.87686391922291
6.009999999999916	88.15114794277703
6.019999999999916	88.42604628571185
6.029999999999916	88.70155881423747
6.039999999999916	88.97768538413366
6.0499999999999154	89.25442584070701
6.059999999999915	89.5317800187483
6.069999999999915	89.80974774249003
6.079999999999915	90.08832882556429
6.089999999999915	90.36752307096071
6.099999999999914	90.64733027098475
6.109999999999914	90.92775020721612
6.119999999999914	91.20878265046753
6.129999999999914	91.4904273607436
6.1399999999999135	91.77268408720005
6.149999999999913	92.05555256810315
6.159999999999913	92.33903253078938
6.169999999999913	92.62312369162532
6.179999999999913	92.90782575596788
6.1899999999999125	93.19313841812473
6.199999999999912	93.47906136131503
6.209999999999912	93.76559425763037
6.219999999999912	94.05273676799602
6.229999999999912	94.3404885421325
6.239999999999911	94.62884921851736
6.249999999999911	94.91781842434722
6.259999999999911	95.20739577550023
6.269999999999911	95.4975808764987
6.2799999999999105	95.78837332047206
6.28999999999991	96.07977268912013
6.29999999999991	96.37177855267669
6.30999999999991	96.66439046987334
6.31999999999991	96.95760798790371
6.3299999999999095	97.25143064238797
6.339999999999909	97.54585795733762
6.349999999999909	97.84088944512064
6.359999999999909	98.136524606427
6.369999999999909	98.43276293023443
6.379999999999908	98.72960389377457
6.389999999999908	99.02704696249945
6.399999999999908	99.32509159004832
6.409999999999908	99.6237372182148
6.419999999999908	99.92298327691442
6.429999999999907	100.22282918415249
6.439999999999907	100.52327434599233
6.449999999999907	100.8243181565239
6.459999999999907	101.12595999783272
6.4699999999999065	101.42819923996922
6.479999999999906	101.73103524091846
6.489999999999906	102.03446734657024
6.499999999999906	102.33849489068953
6.509999999999906	102.64311719488737
6.519999999999905	102.94833356859208
6.529999999999905	103.25414330902095
6.539999999999905	103.56054570115224
6.549999999999905	103.86754001769764
6.559999999999905	104.17512551907515
6.569999999999904	104.4833014533823
6.579999999999904	104.79206705636985
6.589999999999904	105.10142155141585
6.599999999999904	105.41136414950023
6.6099999999999035	105.72189404917964
6.619999999999903	106.0330104365629
6.629999999999903	106.34471248528675
6.639999999999903	106.65699935649211
6.649999999999903	106.96987019880076
6.659999999999902	107.28332414829248
6.669999999999902	107.59736032848258
6.679999999999902	107.91197785029993
6.689999999999902	108.2271758120655
6.699999999999902	108.54295329947121
6.709999999999901	108.85930938555938
6.719999999999901	109.17624313070262
6.729999999999901	109.49375358258408
6.739999999999901	109.81183977617837
6.7499999999999005	110.1305007337328
6.7599999999999	110.44973546474911
6.7699999999999	110.76954296596578
6.7799999999999	111.08992222134076
6.7899999999999	111.41087220203468
6.7999999999998995	111.73239186639464
6.809999999999899	112.05448015993836
6.819999999999899	112.37713601533898
6.829999999999899	112.70035835241023
6.839999999999899	113.02414607809226
6.849999999999898	113.34849808643781
6.859999999999898	113.67341325859906
6.869999999999898	113.99889046281484
6.879999999999898	114.32492855439857
6.8899999999998975	114.65152637572648
6.899999999999897	114.97868275622655
6.909999999999897	115.30639651236788
6.919999999999897	115.63466644765067
6.929999999999897	115.96349135259668
6.9399999999998965	116.29287000474022
6.949999999999896	116.62280116861979
6.959999999999896	116.95328359577012
6.969999999999896	117.28431602471487
6.979999999999896	117.61589718095988
6.989999999999895	117.9480257769869
6.999999999999895	118.28070051224796
7.009999999999895	118.61392007316027
7.019999999999895	118.94768313310169
7.0299999999998946	119.28198835240677
7.039999999999894	119.61683437836336
7.049999999999894	119.95221984520981
7.059999999999894	120.28814337413272
7.069999999999894	120.62460357326529
7.0799999999998935	120.96159903768628
7.089999999999893	121.29912834941949
7.099999999999893	121.63719007743389
7.109999999999893	121.97578277764428
7.119999999999893	122.31490499291267
7.129999999999892	122.65455525305008
7.139999999999892	122.99473207481904
7.149999999999892	123.33543396193676
7.159999999999892	123.67665940507871
7.169999999999892	124.01840688188302
7.179999999999891	124.36067485695536
7.189999999999891	124.70346178187441
7.199999999999891	125.04676609519807
7.209999999999891	125.39058622247019
7.2199999999998905	125.73492057622792
7.22999999999989	126.07976755600973
7.23999999999989	126.425125548364
7.24999999999989	126.77099292685826
7.25999999999989	127.11736805208908
7.269999999999889	127.46424927169254
7.279999999999889	127.81163492035535
7.289999999999889	128.15952331982663
7.299999999999889	128.5079127789303
7.309999999999889	128.85680159357804
7.319999999999888	129.2061880467831
7.329999999999888	129.55607040867443
7.339999999999888	129.90644693651174
7.349999999999888	130.2573158747011
7.3599999999998875	130.6086754548111
7.369999999999887	130.96052389558974
7.379999999999887	131.31285940298204
7.389999999999887	131.6656801701481
7.399999999999887	132.018984377482
7.4099999999998865	132.37277019263132
7.419999999999886	132.72703577051715
7.429999999999886	133.08177925335494
7.439999999999886	133.43699877067598
7.449999999999886	133.79269243934942
7.459999999999885	134.14885836360511
7.469999999999885	134.50549463505695
7.479999999999885	134.86259933272697
7.489999999999885	135.2201705230701
7.4999999999998845	135.5782062599995
7.509999999999884	135.9367045849127
7.519999999999884	136.29566352671827
7.529999999999884	136.65508110186326
7.539999999999884	137.01495531436115
7.5499999999998835	137.37528415582062
7.559999999999883	137.73606560547498
7.569999999999883	138.09729763021213
7.579999999999883	138.4589781846053
7.589999999999883	138.82110521094447
7.599999999999882	139.18367663926836
7.609999999999882	139.54669038739718
7.619999999999882	139.910144360966
7.629999999999882	140.2740364534588
7.6399999999998816	140.63836454624317
7.649999999999881	141.00312650860573
7.659999999999881	141.36832019778814
7.669999999999881	141.73394345902383
7.679999999999881	142.09999412557548
7.6899999999998805	142.4664700187729
7.69999999999988	142.83336894805188
7.70999999999988	143.20068871099357
7.71999999999988	143.56842709336453
7.72999999999988	143.93658186915735
7.739999999999879	144.30515080063222
7.749999999999879	144.67413163835883
7.759999999999879	145.04352212125914
7.769999999999879	145.41331997665077
7.779999999999879	145.78352292029106
7.789999999999878	146.1541286564217
7.799999999999878	146.52513487781422
7.809999999999878	146.89653926581587
7.819999999999878	147.26833949039641
7.8299999999998775	147.6405332101954
7.839999999999877	148.01311807257028
7.849999999999877	148.3860917136449
7.859999999999877	148.75945175835898
7.869999999999877	149.13319582051793
7.879999999999876	149.50732150284358
7.889999999999876	149.8818263970254
7.899999999999876	150.25670808377242
7.909999999999876	150.6319641328658
7.919999999999876	151.007592103212
7.929999999999875	151.38358954289674
7.939999999999875	151.75995398923942
7.949999999999875	152.13668296884822
7.959999999999875	152.51377399767597
7.9699999999998745	152.89122458107653
7.979999999999874	153.26903221386183
7.989999999999874	153.64719438035954
7.999999999999874	154.0257085544714
8.009999999999874	154.40457219973223
8.019999999999873	154.78378276936934
8.029999999999873	155.16333770636285
8.039999999999873	155.54323444350652
8.049999999999873	155.92347040346908
8.059999999999873	156.30404299885635
8.069999999999872	156.68494963227388
8.079999999999872	157.0661876963903
8.089999999999872	157.4477545740011
8.099999999999872	157.82964763809315
8.109999999999872	158.21186425190987
8.119999999999871	158.59440176901686
8.129999999999871	158.9772575333682
8.139999999999871	159.36042887937336
8.14999999999987	159.74391313196466
8.15999999999987	160.12770760666538
8.16999999999987	160.5118096096584
8.17999999999987	160.89621643785537
8.18999999999987	161.28092537896663
8.19999999999987	161.66593371157154
8.20999999999987	162.0512387051895
8.21999999999987	162.43683762035138
8.229999999999869	162.82272770867178
8.239999999999869	163.20890621292153
8.249999999999869	163.59537036710103
8.259999999999868	163.98211739651393
8.269999999999868	164.36914451784153
8.279999999999868	164.75644893921762
8.289999999999868	165.14402786030388
8.299999999999867	165.53187847236583
8.309999999999867	165.9199979583494
8.319999999999867	166.3083834929578
8.329999999999867	166.69703224272922
8.339999999999867	167.0859413661148
8.349999999999866	167.47510801355727
8.359999999999866	167.86452932756998
8.369999999999866	168.2542024428166
8.379999999999866	168.64412448619117
8.389999999999866	169.0342925768988
8.399999999999865	169.42470382653667
8.409999999999865	169.8153553391757
8.419999999999865	170.2062442114427
8.429999999999865	170.59736753260282
8.439999999999864	170.9887223846427
8.449999999999864	171.38030584235395
8.459999999999864	171.7721149734172
8.469999999999864	172.16414683848646
8.479999999999864	172.55639849127417
8.489999999999863	172.94886697863646
8.499999999999863	173.34154934065907
8.509999999999863	173.7344426107435
8.519999999999863	174.12754381569383
8.529999999999863	174.52084997580374
8.539999999999862	174.9143581049442
8.549999999999862	175.30806521065134
8.559999999999862	175.7019682942149
8.569999999999862	176.09606435076716
